user_id,customer_age,city,distance_km,fare_amount,total_surge_multiplier,lifetime_rides,customer_rating,avg_driver_rating,cancellation_rate,payment_type,loyalty_score,churn,customer_rating_missing
100721,30.0,Hyderabad,10.13,187.71,1.0,2.9444389791664403,5.0,4.0,0.057,UPI,7.5,0,0
100722,20.0,Hyderabad,8.13,182.11,1.0,2.833213344056216,3.0,4.5,0.156,credit_card,5.73,1,0
100723,50.0,Delhi,9.33,153.21,1.0,4.04305126783455,5.0,4.2,0.221,credit_card,9.24,0,0
100724,65.0,Delhi,66.69,743.635,1.5,3.6635616461296463,5.0,4.8,0.245,Cash,7.89,0,0
100725,41.0,Delhi,2.56,96.31,1.0,2.1972245773362196,4.0,4.2,0.353,Credit Card,4.73,1,1
100726,29.0,Mumbai,5.89,154.25,1.0,3.1780538303479458,5.0,4.8,0.201,Cash,7.43,0,0
100727,29.0,Hyderabad,46.65,743.635,1.0,1.791759469228055,5.0,4.2,0.235,Credit Card,5.85,0,0
100728,23.0,Bengaluru,4.36,124.17,1.0,3.4339872044851463,5.0,4.8,0.277,Credit Card,7.64,0,0
100729,21.0,Bengaluru,8.62,178.97,1.2,2.3978952727983707,5.0,4.8,0.123,Cash,7.24,0,0
100730,0.0,Delhi,2.1,60.0,1.0,2.302585092994046,4.0,5.0,0.167,cash,5.47,1,0
100731,50.0,Delhi,11.08,279.28,1.2,2.833213344056216,5.0,4.2,0.253,Credit Card,7.35,0,0
100732,33.0,Delhi,33.64,527.89,1.0,2.302585092994046,5.0,4.2,0.082,Credit Card,7.37,0,0
100733,19.0,Pune,2.82,126.79,1.2,2.0794415416798357,4.0,4.5,0.1,Credit Card,6.47,0,0
100734,63.0,Mumbai,6.91,205.52,1.5,2.995732273553991,5.0,4.0,0.315,Credit Card,7.06,1,0
100735,19.0,Mumbai,16.45,351.6,1.2,1.791759469228055,4.0,4.2,0.124,Credit Card,5.17,0,0
100736,45.0,Bengaluru,3.41,82.79,1.0,2.639057329615259,4.0,4.5,0.188,cash,6.62,0,0
100737,61.0,Bengaluru,5.14,170.8,1.8,2.4849066497880004,4.0,4.5,0.055,Cash,5.85,1,0
100738,52.0,Mumbai,2.64,70.5,1.0,2.639057329615259,4.0,4.5,0.1,credit_card,6.76,0,0
100739,48.0,Bengaluru,43.18,702.48,1.0,3.7612001156935624,4.0,4.2,0.236,UPI,7.25,0,0
100740,19.0,Mumbai,33.15,743.635,2.8,2.0794415416798357,2.0,3.5,0.2,Credit Card,4.04,1,0
100741,48.0,Mumbai,10.32,182.38,1.0,3.6375861597263857,4.0,4.0,0.077,UPI,6.64,1,1
100742,29.0,Delhi,28.67,561.47,1.2,3.091042453358316,5.0,4.5,0.541,UPI,5.75,1,0
100743,38.0,Pune,4.52,123.14,1.0,2.639057329615259,4.0,4.0,0.103,Cash,6.04,0,0
100744,21.0,Mumbai,2.06,79.27,1.5,2.8903717578961645,3.0,4.8,0.089,Credit Card,6.26,0,0
100745,34.333333333333336,Delhi,19.94,348.4,1.0,4.204692619390966,2.0,4.5,0.283,credit_card,7.06,0,0
100746,26.0,Delhi,36.84,611.98,1.0,3.367295829986474,4.0,4.0,0.102,Cash,8.41,0,0
100747,61.0,Pune,5.56,166.53,1.8,1.9459101490553132,3.0,4.2,0.066,UPI,4.62,0,0
100748,27.0,Bengaluru,4.95,124.25,1.0,4.1588830833596715,4.0,4.5,0.048,Credit Card,9.96,0,0
100749,21.0,Bengaluru,19.4,421.74,1.2,1.791759469228055,3.0,4.2,0.045,Cash,4.96,1,0
100750,19.0,Bengaluru,21.74,636.69,1.8,4.007333185232471,4.0,4.2,0.14,UPI,8.54,0,0
100751,60.0,Hyderabad,19.8,344.02,1.0,2.995732273553991,3.0,4.5,0.05,credit_card,7.41,0,0
100752,46.0,Hyderabad,22.19,445.7,1.2,3.58351893845611,4.0,4.2,0.193,UPI,7.57,0,0
100753,31.0,Bengaluru,2.92,76.55,1.0,3.044522437723423,5.0,4.2,0.374,Credit Card,6.57,0,0
100754,19.0,Pune,2.28,99.29,1.5,1.791759469228055,4.0,4.2,0.041,Credit Card,6.13,0,0
100755,25.0,Delhi,3.6,127.22,1.0,3.4339872044851463,4.0,4.5,0.195,credit_card,7.25,0,0
100756,31.333333333333332,Hyderabad,43.18,743.635,1.5,2.70805020110221,5.0,5.0,0.438,Credit Card,6.11,1,0
100757,63.0,Delhi,4.41,124.89,1.0,2.833213344056216,4.0,4.5,0.179,Credit Card,6.62,1,0
100758,27.0,Bengaluru,23.9,401.79,1.0,3.6635616461296463,4.0,4.0,0.175,Credit Card,8.16,0,0
100759,46.0,Mumbai,6.06,129.09,1.0,4.189654742026425,5.0,4.8,0.295,Cash,9.51,0,0
100760,19.0,Mumbai,20.84,369.47,1.0,2.5649493574615367,3.0,3.8,0.014,cash,5.67,0,0
100761,34.0,Delhi,11.94,304.13,1.5,1.9459101490553132,4.0,4.0,0.05,Cash,5.35,0,0
100762,50.0,Mumbai,14.77,252.98,1.0,2.9444389791664403,4.0,5.0,0.011,UPI,7.75,1,1
100763,31.0,Bengaluru,6.6,140.82,1.0,1.6094379124341003,2.0,4.5,0.089,cash,4.1,0,0
100764,21.0,Pune,11.61,331.01,1.8,2.4849066497880004,4.0,4.2,0.052,Cash,6.89,0,0
100765,47.0,Bengaluru,38.01,743.635,1.5,3.7612001156935624,4.0,4.8,0.143,upi,8.36,0,0
100766,45.0,Bengaluru,8.32,230.99,1.5,3.258096538021482,4.0,5.0,0.116,Credit Card,6.83,0,0
100767,42.0,Delhi,2.62,109.17,1.2,3.4657359027997265,4.0,4.2,0.021,Cash,8.45,0,1
100768,52.0,Mumbai,8.19,202.32,1.0,3.8501476017100584,4.0,4.8,0.045,Credit Card,9.28,0,1
100769,32.0,Delhi,12.63,237.38,1.0,3.912023005428146,4.0,4.5,0.012,upi,8.44,0,0
100770,43.0,Mumbai,12.37,256.63,1.2,3.044522437723423,5.0,3.8,0.023,UPI,8.69,0,0
100771,24.0,Pune,3.54,101.63,1.0,3.5263605246161616,3.0,4.5,0.073,Credit Card,7.02,0,0
100772,35.0,Mumbai,13.18,250.49,1.0,2.8903717578961645,4.0,4.0,0.149,UPI,7.4,1,0
100773,39.0,Pune,2.52,89.96,1.0,2.772588722239781,5.0,4.2,0.201,Cash,7.68,0,0
100774,19.0,Bengaluru,5.95,163.72,1.0,3.258096538021482,5.0,4.8,0.187,UPI,7.54,0,0
100775,31.0,Bengaluru,37.14,620.29,1.0,2.4849066497880004,5.0,4.2,0.139,Cash,7.65,0,0
100776,46.0,Delhi,30.31,516.44,1.0,2.5649493574615367,5.0,4.0,0.02,upi,6.74,0,0
100777,19.0,Bengaluru,3.51,129.9,1.5,3.4965075614664802,4.0,4.2,0.617,credit_card,5.73,0,0
100779,39.0,Mumbai,7.18,166.53,1.2,2.639057329615259,3.0,4.2,0.208,credit_card,5.5,1,0
100780,72.0,Mumbai,22.09,743.635,1.8,3.784189633918261,2.0,3.8,0.493,upi,4.48,1,0
100781,50.0,Bengaluru,11.74,280.48,1.2,3.8712010109078907,3.0,4.5,0.174,Credit Card,7.32,1,0
100782,31.0,Delhi,20.22,441.88,1.2,3.6888794541139363,3.0,4.2,0.033,credit_card,8.66,0,0
100783,19.0,Bengaluru,2.96,115.15,1.5,3.1354942159291497,4.0,4.8,0.157,Credit Card,6.81,0,0
100784,34.0,Mumbai,5.35,142.36,1.0,2.1972245773362196,5.0,4.8,0.321,Credit Card,6.01,0,0
100785,38.0,Delhi,13.08,222.36,1.0,4.304065093204169,5.0,4.8,0.302,Cash,8.62,0,0
100786,51.0,Delhi,8.55,197.92,1.2,2.5649493574615367,5.0,5.0,0.153,Cash,7.23,0,0
100787,32.0,Hyderabad,57.85,743.635,1.0,3.2188758248682006,4.0,4.5,0.091,Cash,7.65,0,0
100788,48.0,Mumbai,61.41,743.635,1.5,1.791759469228055,5.0,3.5,0.117,Credit Card,6.56,0,0
100789,51.0,Pune,6.65,146.85,1.0,2.5649493574615367,4.0,4.0,0.565,Credit Card,4.53,0,0
100790,35.0,Hyderabad,5.28,150.33,1.0,2.1972245773362196,5.0,4.8,0.023,Cash,6.85,0,0
100791,47.0,Mumbai,4.86,117.81,1.0,2.1972245773362196,4.0,4.5,0.037,Cash,7.12,0,0
100792,34.0,Mumbai,28.95,480.5,1.0,3.4657359027997265,3.0,5.0,0.011,Cash,7.82,0,0
100793,38.0,Delhi,22.18,456.1,1.2,3.044522437723423,4.0,4.2,0.051,cash,7.23,0,0
100794,20.0,Bengaluru,19.82,417.42,1.2,3.5263605246161616,3.0,4.5,0.091,Cash,6.11,1,0
100795,48.66666666666667,Bengaluru,20.72,351.11,1.0,2.833213344056216,4.0,4.5,0.014,Cash,7.32,0,0
100796,48.0,Delhi,8.28,329.97,2.2,1.791759469228055,5.0,5.0,0.1,Credit Card,7.01,0,0
100797,45.0,Bengaluru,18.01,385.08,1.2,1.9459101490553132,4.0,4.0,0.106,UPI,5.36,0,0
100798,35.0,Mumbai,2.89,101.92,1.2,2.4849066497880004,5.0,4.2,0.061,Credit Card,6.87,0,0
100799,50.0,Mumbai,21.65,340.72,1.0,2.302585092994046,1.0,5.0,0.191,Cash,3.21,1,0
100800,31.0,Mumbai,12.94,393.85,1.8,3.258096538021482,5.0,4.5,0.184,Cash,7.59,1,0
100801,35.0,Delhi,23.01,470.11,1.2,1.6094379124341003,3.0,4.8,0.146,Credit Card,3.25,0,0
100802,22.0,Mumbai,14.94,443.61,1.8,2.0794415416798357,5.0,4.2,0.013,UPI,7.61,0,0
100803,46.0,Mumbai,4.28,149.27,1.0,3.2188758248682006,5.0,4.0,0.163,Credit Card,7.09,0,0
100804,33.0,Pune,7.65,165.33,1.0,3.7376696182833684,2.0,4.2,0.088,Cash,6.93,0,0
100805,41.0,Bengaluru,29.83,743.635,1.8,3.8918202981106265,3.0,4.2,0.083,UPI,7.98,0,0
100806,40.0,Mumbai,7.78,189.1,1.0,2.302585092994046,4.0,4.8,0.166,Credit Card,5.93,0,0
100807,38.0,Hyderabad,6.96,250.77,2.2,3.091042453358316,4.0,4.2,0.058,Cash,7.67,0,0
100808,42.0,Delhi,7.89,180.98,1.0,2.4849066497880004,4.0,4.5,0.197,cash,4.91,1,0
100809,47.0,Bengaluru,15.31,743.635,3.2,2.995732273553991,4.0,4.5,0.143,cash,7.11,0,0
100810,37.0,Mumbai,6.46,743.635,1.0,3.6375861597263857,5.0,4.5,0.191,credit_card,8.71,0,0
100811,45.0,Delhi,6.82,175.39,1.2,2.639057329615259,2.0,5.0,0.041,upi,5.07,1,0
100812,40.0,Mumbai,22.58,377.66,1.0,3.1354942159291497,1.0,3.8,0.233,cash,4.0,1,0
100813,45.0,Bengaluru,10.22,210.19,1.0,4.543294782270004,4.0,4.2,0.289,Cash,9.31,0,0
100814,35.0,Delhi,21.91,474.7,1.2,3.332204510175204,4.0,4.0,0.213,UPI,7.39,0,0
100815,50.0,Hyderabad,4.24,124.72,1.0,2.8903717578961645,4.0,4.0,0.056,Credit Card,7.34,0,0
100816,46.0,Hyderabad,24.06,743.635,2.8,3.367295829986474,5.0,5.0,0.157,Cash,8.65,1,0
100817,28.0,Delhi,10.66,224.75,1.0,3.5263605246161616,4.0,4.0,0.15,Credit Card,8.82,0,0
100818,36.0,Hyderabad,14.15,251.7,1.0,1.3862943611198906,4.0,4.8,0.275,UPI,4.41,0,0
100819,29.0,Mumbai,2.54,98.8,1.0,2.639057329615259,3.0,3.8,0.187,Cash,4.35,0,0
100821,35.0,Bengaluru,13.27,236.49,1.0,2.3978952727983707,3.0,4.8,0.104,UPI,5.61,0,0
100822,54.0,Mumbai,15.02,574.96,2.2,2.995732273553991,5.0,4.8,0.318,UPI,7.05,1,0
100823,46.0,Delhi,4.59,237.72,2.8,1.791759469228055,5.0,3.5,0.191,credit_card,5.82,1,0
100824,38.0,Mumbai,3.27,136.89,1.5,2.0794415416798357,3.0,4.8,0.103,upi,4.98,1,0
100825,43.0,Delhi,3.04,156.9,2.2,2.1972245773362196,3.0,4.5,0.207,cash,4.88,0,0
100826,46.0,Mumbai,4.71,110.56,1.0,3.091042453358316,4.0,4.2,0.424,Cash,4.94,0,0
100827,53.0,Bengaluru,49.66,743.635,1.0,2.70805020110221,4.0,4.5,0.178,Cash,7.38,0,0
100828,48.0,Bengaluru,12.71,242.9,1.0,2.70805020110221,5.0,4.5,0.29,Cash,6.28,0,0
100829,64.0,Hyderabad,12.02,311.91,1.5,2.772588722239781,3.0,4.5,0.039,Cash,7.32,1,0
100830,52.0,Bengaluru,26.68,439.52,1.0,2.4849066497880004,4.0,4.2,0.106,UPI,5.84,1,1
100831,19.0,Bengaluru,34.41,675.59,1.2,2.833213344056216,4.0,4.8,0.124,Credit Card,7.3,0,0
100832,40.0,Hyderabad,3.35,112.97,1.0,3.295836866004329,4.0,4.2,0.13,cash,7.26,0,0
100833,50.0,Delhi,11.94,234.5,2.8,3.58351893845611,5.0,4.8,0.131,Credit Card,9.4,0,0
100834,36.0,Bengaluru,11.09,209.42,1.0,2.1972245773362196,5.0,4.2,0.105,Credit Card,6.51,0,0
100835,19.0,Mumbai,7.14,214.85,1.5,3.828641396489095,5.0,4.2,0.154,credit_card,7.31,0,0
100836,39.0,Delhi,32.32,743.635,1.8,2.302585092994046,5.0,4.5,0.053,Credit Card,7.75,0,0
100837,31.0,Delhi,2.8,80.11,1.0,2.995732273553991,5.0,4.5,0.182,credit_card,8.2,0,0
100838,35.0,Bengaluru,3.1,82.15,1.0,1.9459101490553132,4.0,4.2,0.076,UPI,5.94,0,0
100839,50.666666666666664,Delhi,6.78,162.78,1.0,2.4849066497880004,1.0,4.0,0.107,Cash,4.8,0,0
100840,51.0,Bengaluru,2.69,167.38,2.8,1.3862943611198906,1.0,4.2,0.256,Cash,1.79,0,0
100841,47.0,Mumbai,70.45,743.635,1.0,2.0794415416798357,4.0,3.5,0.021,Credit Card,5.71,0,1
100842,46.0,Mumbai,14.54,256.73,1.0,2.0794415416798357,3.0,4.5,0.193,Credit Card,4.19,1,0
100843,40.0,Mumbai,10.31,233.47,1.0,3.4657359027997265,4.0,4.2,0.139,Credit Card,8.16,0,0
100844,25.0,Mumbai,4.48,118.34,1.0,2.772588722239781,5.0,5.0,0.041,Cash,7.41,0,0
100845,53.0,Hyderabad,2.5,743.635,1.2,3.828641396489095,3.0,3.8,0.195,Credit Card,7.47,1,0
100846,35.0,Bengaluru,48.18,234.5,1.8,2.3978952727983707,4.0,5.0,0.45,Cash,3.9,1,1
100847,31.0,Mumbai,30.23,733.05,1.5,2.1972245773362196,5.0,4.8,0.148,Credit Card,6.62,1,0
100848,40.0,Hyderabad,26.43,484.12,1.0,3.6375861597263857,5.0,4.2,0.061,Cash,9.9,0,0
100849,59.0,Bengaluru,3.4,121.86,1.0,2.995732273553991,4.0,5.0,0.187,Credit Card,6.72,0,0
100850,38.333333333333336,Bengaluru,7.65,160.68,1.0,3.6375861597263857,5.0,4.5,0.1,upi,9.48,0,0
100851,42.0,Mumbai,30.39,712.06,1.5,2.5649493574615367,4.0,3.8,0.232,UPI,6.82,1,1
100852,27.0,Mumbai,11.27,256.22,1.2,2.9444389791664403,4.0,5.0,0.028,Cash,7.66,0,0
100853,62.0,Mumbai,18.93,321.79,1.0,3.258096538021482,4.0,4.5,0.065,credit_card,7.39,1,1
100854,49.0,Bengaluru,16.42,294.44,1.0,3.295836866004329,1.0,4.2,0.097,UPI,4.73,1,0
100855,58.0,Bengaluru,9.45,179.62,1.0,3.332204510175204,4.0,4.8,0.039,Cash,8.55,0,0
100856,60.0,Bengaluru,6.31,156.72,1.0,2.0794415416798357,4.0,4.2,0.177,Cash,5.23,0,0
100857,24.0,Bengaluru,4.01,126.78,1.0,3.4011973816621555,5.0,3.8,0.16,credit_card,8.08,0,0
100858,49.0,Hyderabad,3.43,135.83,1.5,4.543294782270004,3.0,4.0,0.135,Cash,8.18,0,0
100859,48.0,Delhi,8.2,310.37,1.8,3.295836866004329,3.0,3.8,0.135,Cash,6.77,0,0
100860,36.333333333333336,Delhi,13.52,263.44,1.0,3.6635616461296463,1.0,4.8,0.238,Cash,4.33,1,0
100861,42.0,Delhi,2.47,84.34,1.0,3.1354942159291497,5.0,3.8,0.212,Credit Card,8.12,0,0
100862,33.0,Delhi,8.78,280.03,1.8,1.6094379124341003,5.0,4.8,0.093,upi,5.61,0,0
100863,19.0,Delhi,10.54,221.27,1.0,2.70805020110221,4.0,4.0,0.329,Credit Card,5.1,1,0
100864,48.0,Bengaluru,13.02,282.84,1.2,2.70805020110221,4.0,4.5,0.067,UPI,6.9,0,0
100865,36.0,Bengaluru,23.06,450.72,1.2,2.995732273553991,2.0,4.5,0.186,credit_card,4.74,0,0
100866,47.666666666666664,Delhi,10.23,193.13,1.0,2.3978952727983707,4.0,4.0,0.105,UPI,5.17,0,0
100867,47.0,Bengaluru,12.63,240.41,1.0,1.791759469228055,3.0,4.0,0.096,credit_card,4.56,1,0
100868,39.0,Pune,5.37,168.12,1.5,2.70805020110221,5.0,4.8,0.433,Credit Card,5.89,1,0
100869,43.0,Mumbai,8.29,174.88,1.0,2.4849066497880004,4.0,4.5,0.151,Cash,5.59,1,1
100870,23.0,Pune,18.14,333.09,1.0,3.4339872044851463,2.0,5.0,0.268,Cash,5.09,0,0
100871,48.0,Mumbai,2.89,82.88,1.0,3.5553480614894135,4.0,5.0,0.112,UPI,7.92,0,0
100872,34.0,Mumbai,3.35,117.4,1.2,2.995732273553991,5.0,4.0,0.062,UPI,8.15,0,0
100873,26.0,Pune,6.55,161.56,1.0,4.465908118654584,5.0,4.5,0.369,Credit Card,9.48,0,0
100874,34.0,Bengaluru,21.86,657.87,1.8,2.772588722239781,3.0,5.0,0.274,Cash,4.33,0,0
100875,47.0,Hyderabad,18.77,528.45,1.8,2.4849066497880004,4.0,4.8,0.152,Credit Card,5.75,1,1
100876,32.666666666666664,Mumbai,32.81,743.635,1.8,4.499809670330265,4.0,4.0,0.162,cash,8.98,0,1
100877,46.0,Mumbai,7.24,186.07,1.2,3.2188758248682006,5.0,4.5,0.148,Cash,8.78,0,0
100878,33.0,Delhi,6.23,189.96,1.2,2.4849066497880004,3.0,4.5,0.017,Credit Card,6.71,0,0
100879,60.0,Delhi,59.25,743.635,1.0,2.833213344056216,4.0,4.0,0.373,Credit Card,6.71,1,0
100880,47.0,Mumbai,12.38,290.81,1.2,2.70805020110221,4.0,4.5,0.264,credit_card,6.02,1,0
100881,42.0,Hyderabad,10.98,289.62,1.5,2.1972245773362196,5.0,4.2,0.024,upi,6.76,0,0
100882,48.0,Delhi,4.78,87.97,1.0,4.23410650459726,5.0,4.0,0.021,Cash,9.32,0,0
100883,32.0,Delhi,50.05,743.635,1.0,2.772588722239781,5.0,4.5,0.318,UPI,6.68,0,0
100884,44.0,Bengaluru,2.6,125.0,1.8,3.58351893845611,3.0,4.5,0.208,Credit Card,7.34,0,0
100885,36.0,Bengaluru,7.04,162.02,1.0,2.302585092994046,4.0,4.5,0.083,Cash,4.47,1,1
100886,31.0,Delhi,32.79,543.69,1.0,3.332204510175204,5.0,4.5,0.18,Credit Card,7.52,0,0
100887,41.0,Delhi,36.03,694.06,1.2,3.9318256327243257,3.0,4.0,0.078,upi,7.65,0,0
100888,26.666666666666664,Hyderabad,7.1,152.13,1.0,3.1354942159291497,3.0,4.5,0.14,credit_card,6.05,1,0
100889,54.0,Bengaluru,17.5,329.23,1.0,3.8712010109078907,3.0,4.0,0.056,upi,7.51,0,0
100890,42.0,Hyderabad,26.47,427.88,1.0,2.995732273553991,5.0,4.2,0.085,cash,7.52,0,0
100891,42.0,Bengaluru,17.48,486.56,1.8,3.367295829986474,5.0,4.2,0.013,Credit Card,8.79,0,0
100892,36.0,Delhi,8.68,174.29,1.0,2.833213344056216,4.0,4.5,0.257,upi,6.46,1,0
100893,54.0,Bengaluru,7.65,218.7,1.5,2.995732273553991,5.0,3.8,0.235,Credit Card,7.71,1,0
100894,19.0,Delhi,51.33,743.635,1.0,2.772588722239781,5.0,3.5,0.092,Cash,7.49,0,0
100895,19.0,Bengaluru,12.42,265.33,1.2,2.70805020110221,5.0,4.8,0.012,Cash,8.27,0,0
100896,24.0,Mumbai,3.96,132.98,1.2,3.4339872044851463,1.0,4.2,0.04,UPI,5.02,1,0
100897,37.0,Hyderabad,3.59,92.83,1.2,3.2188758248682006,4.0,4.2,0.205,Cash,7.3,0,0
100898,19.0,Mumbai,17.58,323.24,1.0,3.5263605246161616,5.0,4.5,0.322,Credit Card,7.39,0,0
100899,25.0,Mumbai,9.6,302.12,1.8,3.1780538303479458,5.0,4.5,0.026,Cash,10.0,0,0
100900,46.0,Mumbai,22.83,475.26,1.2,4.04305126783455,4.0,4.2,0.092,Cash,8.68,0,0
100901,36.0,Delhi,24.99,602.82,1.5,3.2188758248682006,1.0,4.5,0.204,upi,5.16,1,0
100902,20.0,Bengaluru,16.27,280.57,1.0,2.639057329615259,5.0,5.0,0.101,credit_card,7.67,0,0
100903,46.0,Delhi,11.1,218.21,1.0,2.772588722239781,5.0,3.8,0.164,Credit Card,6.66,0,0
100904,57.0,Bengaluru,8.97,240.16,1.5,2.3978952727983707,4.0,3.5,0.271,Cash,4.48,1,1
100905,64.0,Hyderabad,3.94,119.58,1.0,2.302585092994046,3.0,5.0,0.104,credit_card,5.12,0,0
100906,40.0,Delhi,14.79,287.67,1.0,4.02535169073515,4.0,4.8,0.284,Cash,8.53,0,0
100907,42.0,Pune,8.13,164.66,1.0,3.828641396489095,4.0,4.5,0.221,credit_card,7.24,0,0
100908,37.0,Bengaluru,10.31,230.85,1.0,3.713572066704308,4.0,4.5,0.022,Cash,7.93,0,0
100909,58.0,Bengaluru,49.73,743.635,1.5,1.6094379124341003,2.0,5.0,0.229,credit_card,3.12,1,0
100910,44.0,Mumbai,9.65,210.57,1.2,2.70805020110221,4.0,4.0,0.101,Credit Card,6.92,0,0
100911,27.0,Bengaluru,21.35,375.39,1.0,2.772588722239781,5.0,3.8,0.231,Cash,6.4,0,0
100912,48.0,Hyderabad,20.18,556.35,1.8,3.367295829986474,5.0,4.8,0.097,Cash,7.96,0,0
100913,31.0,Hyderabad,6.82,153.11,1.2,2.3978952727983707,4.0,4.0,0.06,credit_card,6.44,0,0
100914,45.0,Mumbai,4.11,215.8,2.8,3.6109179126442243,4.0,4.5,0.136,credit_card,8.03,0,0
100915,23.0,Pune,6.74,206.57,1.5,2.3978952727983707,5.0,4.8,0.072,Cash,7.48,0,0
100916,37.0,Bengaluru,20.37,614.78,1.8,4.0943445622221,5.0,4.0,0.167,Credit Card,8.85,0,0
100917,67.0,Hyderabad,11.33,214.97,1.0,4.875197323201151,2.0,5.0,0.127,Cash,8.51,0,0
100918,24.0,Bengaluru,21.73,371.46,1.0,2.302585092994046,4.0,4.5,0.018,Cash,3.82,1,1
100919,41.0,Pune,6.2,198.27,1.5,2.5649493574615367,4.0,4.5,0.142,UPI,5.76,0,0
100920,52.0,Mumbai,16.3,396.41,1.5,3.1354942159291497,4.0,3.5,0.073,Cash,8.05,1,0
100921,35.0,Hyderabad,3.19,90.69,1.0,3.1780538303479458,4.0,3.8,0.186,Credit Card,7.07,0,0
100922,51.0,Hyderabad,8.47,186.16,1.0,3.091042453358316,3.0,3.8,0.195,Cash,5.68,0,0
100923,44.0,Mumbai,12.62,389.64,1.8,3.1780538303479458,4.0,4.8,0.099,Cash,6.47,0,0
100924,42.0,Mumbai,8.32,309.33,1.8,2.70805020110221,1.0,4.5,0.114,Cash,4.44,0,0
100925,29.0,Bengaluru,10.56,743.635,1.0,2.5649493574615367,5.0,5.0,0.12,Cash,7.5,0,0
100926,40.0,Pune,25.85,416.73,1.0,2.9444389791664403,5.0,4.0,0.16,cash,7.77,0,0
100927,19.0,Bengaluru,24.27,602.03,1.5,3.5553480614894135,4.0,4.2,0.145,UPI,7.63,0,0
100928,34.333333333333336,Bengaluru,46.07,743.635,1.8,2.0794415416798357,5.0,4.5,0.25,UPI,6.38,0,0
100929,40.0,Pune,18.76,476.75,1.5,2.302585092994046,4.0,3.8,0.18,credit_card,5.96,0,0
100930,23.0,Mumbai,36.74,584.48,1.0,2.0794415416798357,5.0,4.5,0.088,credit_card,6.81,0,0
100931,35.0,Mumbai,11.46,223.59,1.0,2.4849066497880004,3.0,4.5,0.043,Cash,5.4,0,0
100932,23.0,Mumbai,4.33,125.05,1.0,3.295836866004329,4.0,4.8,0.217,Cash,7.53,0,0
100933,53.0,Delhi,3.35,123.21,1.5,2.995732273553991,4.0,4.8,0.157,Credit Card,6.87,0,0
100934,49.0,Hyderabad,7.07,160.9,1.0,2.3978952727983707,4.0,3.8,0.399,Credit Card,2.0,1,1
100935,43.0,Bengaluru,19.15,459.56,1.5,2.995732273553991,4.0,4.2,0.376,upi,5.39,0,0
100936,40.0,Mumbai,4.06,157.55,1.5,3.258096538021482,4.0,4.5,0.058,Credit Card,7.34,0,0
100937,32.0,Hyderabad,3.04,138.01,1.2,2.4849066497880004,4.0,4.5,0.064,Cash,6.51,0,0
100938,47.666666666666664,Mumbai,22.42,400.12,1.0,2.772588722239781,4.0,4.5,0.308,Credit Card,6.19,0,1
100939,64.0,Hyderabad,2.01,123.01,1.5,2.772588722239781,5.0,4.8,0.067,Credit Card,7.46,0,0
100940,45.0,Pune,12.7,234.5,1.0,1.3862943611198906,4.0,4.5,0.277,Cash,4.39,0,0
100941,36.0,Mumbai,4.29,121.52,1.0,3.4011973816621555,3.0,4.5,0.219,credit_card,6.15,0,0
100942,43.0,Mumbai,12.56,258.1,1.0,2.995732273553991,4.0,4.8,0.076,Cash,7.87,0,0
100943,50.0,Delhi,10.63,225.36,1.2,3.6375861597263857,4.0,4.2,0.055,Credit Card,8.91,0,0
100944,54.0,Bengaluru,23.0,743.635,2.8,2.995732273553991,3.0,4.2,0.02,Cash,6.8,0,0
100945,58.0,Delhi,6.28,211.13,1.8,3.784189633918261,5.0,4.2,0.187,Cash,8.97,0,0
100946,47.0,Hyderabad,13.01,487.35,2.2,2.1972245773362196,5.0,5.0,0.18,upi,7.49,0,0
100947,28.0,Bengaluru,16.89,433.39,1.5,3.4011973816621555,4.0,4.2,0.173,Credit Card,6.66,0,0
100948,39.0,Hyderabad,4.07,96.84,1.0,2.639057329615259,3.0,4.0,0.11,Credit Card,5.78,0,0
100949,44.0,Delhi,16.22,288.81,1.0,3.091042453358316,4.0,4.2,0.53,UPI,4.12,1,1
100950,37.0,Mumbai,50.83,743.635,1.0,3.2188758248682006,2.0,4.0,0.155,Credit Card,5.4,1,0
100951,39.0,Bengaluru,35.36,743.635,2.2,2.70805020110221,4.0,4.5,0.061,credit_card,6.31,1,1
100952,19.0,Delhi,23.3,481.34,1.2,3.4011973816621555,5.0,4.5,0.044,Cash,8.57,0,0
100953,58.0,Delhi,12.15,213.67,1.0,2.5649493574615367,3.0,4.0,0.211,cash,4.6,1,0
100954,36.0,Delhi,41.17,234.5,1.5,3.1354942159291497,4.0,4.2,0.247,credit_card,6.67,1,0
100955,59.0,Mumbai,39.91,743.635,1.5,2.70805020110221,2.0,5.0,0.055,Cash,5.45,1,0
100956,49.0,Bengaluru,4.3,127.62,1.0,2.833213344056216,5.0,4.5,0.131,upi,8.31,0,0
100957,43.0,Bengaluru,4.91,316.19,3.2,3.5263605246161616,1.0,4.5,0.078,Credit Card,5.08,0,0
100958,63.0,Bengaluru,6.32,130.33,1.0,2.0794415416798357,5.0,3.5,0.11,UPI,6.41,0,0
100959,30.0,Mumbai,5.26,124.45,1.0,2.302585092994046,4.0,4.5,0.122,UPI,5.33,0,0
100960,71.0,Hyderabad,5.71,290.84,2.8,3.2188758248682006,5.0,4.5,0.384,Credit Card,6.86,1,0
